período,carga,apps,feature,método,switch,nmae,
32,PeriodicLoad,BothApps,WritesAvg,RT,SWB3,0.078048410200098,
32,PeriodicLoad,BothApps,WritesAvg,RF,SWB3,0.06772352724162574,
64,PeriodicLoad,BothApps,WritesAvg,RT,SWB3,0.07941776681661056,
64,PeriodicLoad,BothApps,WritesAvg,RF,SWB3,0.06980392869439275,
128,PeriodicLoad,BothApps,WritesAvg,RT,SWB3,0.06804995306572165,
128,PeriodicLoad,BothApps,WritesAvg,RF,SWB3,0.06153598251221457,
256,PeriodicLoad,BothApps,WritesAvg,RT,SWB3,0.06802203397914129,
256,PeriodicLoad,BothApps,WritesAvg,RF,SWB3,0.05894558195740532,
2,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.08083777956567342,
2,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.07257880250868301,
4,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.08179947271006656,
4,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.0725797009344026,
8,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.08434171676886934,
8,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.07579115771210475,
16,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.08585633826527683,
16,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.07518423889959829,
32,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.08439479954685758,
32,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.07402829641010505,
64,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.07505674912514183,
64,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.06572513023224177,
128,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.0777665249657865,
128,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.06752757522126507,
256,PeriodicLoad,BothApps,WritesAvg,RT,SWB4,0.06871726789489073,
256,PeriodicLoad,BothApps,WritesAvg,RF,SWB4,0.06210959562658613,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.029195238983213603,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.025286287261146637,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.03018109636573259,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.026119377037231026,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.02940234638613489,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.025443886407400588,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.030394784179272896,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.025801991152337958,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.03395933995298485,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.02870796585904445,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.029420036688861395,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.025442270899469575,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.029369545110771268,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.02448111659292672,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC1,0.029775337853322283,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC1,0.024738609062461805,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.03962589595856819,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.039616810669468906,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.03961190192316802,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.039618236268676305,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.03987044449563134,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.03988937700517029,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.04075108576871148,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.040686139825708935,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.039953583190767986,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.04003450619981112,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.04032048751547177,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.04026950925622368,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.041223563333750185,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.04115456239299587,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC2,0.04001940608858743,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC2,0.04002649714702583,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.0395097297650464,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.03952268790124691,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.03947997669905396,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.0394689412325912,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.03988017434279709,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.03986774382676165,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.03969239653714343,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.03979975375302274,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.04108657546168553,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.04131794533289384,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.037828951607353396,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.03789481221020113,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.04143389427398418,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.04155565958391056,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC3,0.039564297641858585,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC3,0.03995278938647072,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.03945014304320469,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.03942066567358528,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.039576461545868545,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.03957794389223022,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.039980451717272214,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.03993313594012433,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.039821406206972,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.03969516798129871,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.04459631934375087,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.04461696098758926,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.04066077146004598,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.04062798264832382,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.04105119408188626,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.04081440420892662,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWC4,0.04320800010364399,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWC4,0.043243021811861355,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.02948477740535829,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.025407086604230696,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.029578933438123574,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.025661599349297806,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.03110337595153036,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.026573028171199727,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.03253355633330375,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.027813159005266184,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.02980378896142652,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.025727031198293376,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.029676934905389436,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.02515947067633146,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.027572002202763717,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.02373606982232192,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA1,0.03040305499526023,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA1,0.02605003342845001,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.051670957352622546,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.04555228065835611,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05211674633555801,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.0452582515445243,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05336465414744654,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.046292362659559966,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05697222554426698,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.04932899181821977,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05215452605032365,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.0452024788429743,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05118422560074168,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.04451282203090369,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.050148253260539455,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.04531941052556421,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA2,0.05895769508190819,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA2,0.0494170033345777,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.0392756309705368,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.03926956614725676,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.03951818647230448,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.03950943120586077,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.039638965600151586,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.03964273370704417,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.039843750273889283,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.039725729980444255,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.03894695636988391,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.0388740549415154,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.03963290628819973,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.039602559790852025,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04020287308471738,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.04017521342543699,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA3,0.04021274339402079,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA3,0.039877441088412784,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.039272106959511395,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.039271474557771135,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.03928638364749009,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.03930530832542624,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.03988491860857408,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.039868376203675185,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.04030384071610836,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04030819095660874,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.0429784166574004,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04307401327987846,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.039494249540879066,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.03936825274559843,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.04101320541178599,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.04086457204341224,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA4,0.03763030842370379,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA4,0.03761727914158723,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.029895252872144937,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.025725414154376097,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.029850712449427025,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.025561772665456853,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.029891617597983786,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.025691948246885248,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.030214216119709814,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.026174111440047172,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.032098562170892846,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.027856113135132733,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.029216791307878427,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.024595364960354082,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.027407032047277787,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.023408906887815557,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA5,0.03147456403022694,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA5,0.02615602792567172,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03943433882446803,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.039422941723716735,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03886081686406097,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.038868075210341836,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.039807470774680664,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.03981010297202431,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03990019664280498,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.03985872911299747,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.04120103253366238,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.0410684024450805,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03858507422799628,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.038526038637752225,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.041956760461526785,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.04224369385532116,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWA6,0.03938567402712747,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWA6,0.03950371251335025,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.02963400337824174,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.02588088318882388,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.030244420187552985,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.0259555382514551,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.02994378455076492,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.02585078409466294,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.029990608091156695,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.026744040589310753,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.030826309190643567,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.026756663666355714,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.028820120011053756,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.025203579739047546,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.029564747907356016,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.026024289344351623,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB1,0.03149849665647986,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB1,0.026447134231069685,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.052722111950419405,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04640998916924687,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.0508112034179414,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.045266088098782464,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05054606770445562,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04486248034575937,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05297192036784416,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04668275678994487,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05550601397776516,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04797216590061358,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05169057530705021,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04604144027880251,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.05559244799177469,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04937295098845043,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB2,0.049333386361645803,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB2,0.04437918726425203,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.02949822184085152,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.02530815009038497,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.029565913551114747,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.025789058283726473,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.028994316678004044,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.02525442319926568,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030641741875052676,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.02717764711177372,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030677291295035103,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.02733775994745643,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.02971677867030114,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.024754055624727017,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.028899210375391535,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.024443939999154382,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB3,0.030922807633064233,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB3,0.027036464283050853,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05221838980198278,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.046180133403383936,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05226094697447038,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.045298791569013855,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.050543849778827143,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.04420819888271595,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05399738641072974,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.04740836796636778,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.059747286998375046,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.051056245227133264,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.053844288655109804,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.047240361456859094,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05271768846707388,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.04723833874956515,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,SWB4,0.05694787376183316,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,SWB4,0.05033096497005848,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.032111438645407914,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.02768283433383398,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.030425896799888663,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.026519255593603037,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.0321628873080839,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027960395187932502,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.03218180111606198,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027891912351695487,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.03124862945555253,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027104159388542604,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.030379465543140364,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.02639752867865879,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.03209151571177736,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027190430904606527,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC1,0.03169585968829113,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC1,0.027510140111881846,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04126453682425013,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.041249139737373465,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04205671920734291,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04209172776929644,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04188575105357039,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04194163444340541,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04256783322246444,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04261620390519789,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04215377651948474,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04212407700012003,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.040990930814974305,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04095213195655521,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04504086106705177,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.04473411794083779,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC2,0.04184768868450753,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC2,0.041991664510180486,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.040946979330348694,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.04093788291333666,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04116021379823352,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.041192677843880705,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.041374181525222646,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.04135968040216618,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04167846811748884,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.04170151225526132,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.043224124324630596,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.043208101095154,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.04213163438539905,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.04206715586751956,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.042481635950967295,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.042309287282118774,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC3,0.040788994088726854,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC3,0.040671250131365744,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.042949523138808905,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04268090868358992,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04101108247164327,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04100760299030369,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.040768846751509685,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04070653020985923,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.0413652262681886,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.041319363512090715,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04271384856543991,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04292386126695155,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04086191687387181,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04083079571700487,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04332127238820601,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.0432326108696695,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWC4,0.04487170871329835,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWC4,0.04446025622965987,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,SWA1,0.03167972009714426,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,SWA1,0.0281687909517643,
