período,função,carga,apps,feature,método,switch,nmae,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.5941842358839698,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.4607905558962519,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.43769441463351083,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.4536993351919365,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.44326061846212494,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.7180404501227575,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.716581189546249,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.41630804112659237,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.4099385805358792,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.4827124701420418,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.5047370524345252,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.9510036443570312,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.9098145463353965,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.45291068457138284,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.44824850948275136,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.5813056434068846,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.5718039584894852,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.9968565430675354,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.9965710516742748,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.40391925437804654,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.4074482937278089,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.49536181455920997,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.5432914452850528,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,1.0,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,1.0,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.43083366308572174,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.428638022936731,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,2.2054480772241827,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,1.469962598026186,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.42734044719673653,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.43279584848460195,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,2.117829245191286,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,2.145639865357213,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,0.42816117483491317,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,0.42887603104488325,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,2.5945341316668245,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,2.5623280624407374,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC1,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC1,1.0,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.43252826510634973,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.4323571130511307,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.35963237665000874,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.35965369012261283,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.5578928781240045,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.5574843946450064,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.43606716469766005,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.43612745640600864,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.4789775973609576,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.47999677832000887,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.7245436415498976,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.7245519790527349,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.42332108008483094,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.42294328409713045,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.6237190548435381,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.6231916022748917,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.9034002316064229,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.9040137458348739,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.42789973999826125,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.4280397228379345,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.875382090334342,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.8763611929489116,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.9838993006208655,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.9838662532083468,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.4289348068952656,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.4289587368547296,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,1.244486282504782,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,1.2441914914970351,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.9996821073069561,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.9996397216145501,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.42704786359983815,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.42701160397251364,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,1.7311406283345918,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,1.7340158561313055,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.4288331207222724,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.4288915199847724,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,2.1508883058615575,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,2.1520954704762687,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,0.4216896776096301,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,0.4220195475646772,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,2.29992890926501,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,2.2946056801658457,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC2,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC2,1.0,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.4315031694874437,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.4314548086350152,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.33174039826410867,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.33091327404784565,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.5584357893142938,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.5586326060650285,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.4300140826335718,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.4300644886035561,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.47353945489001253,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.4735538144404848,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.7278865023023889,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.7274371309978929,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.43584347977373084,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.43600226068604975,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.6309601137915304,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.6299971745864583,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.9001153890926522,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.9000344564267604,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.4335688211539067,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.43377954429226684,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.8338453061991972,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.8342597615645229,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.9842131492141903,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.9842561708746903,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.42963237219696754,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.4298017147155952,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,1.2957627523869981,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,1.3018975815296576,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.9976568921407722,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.9975842557971363,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.43356917957000674,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.4334836079879926,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,1.6737019265212898,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,1.6684898888797715,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.433548341365861,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.43354064104442486,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,2.127995097347141,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,2.1283591395170967,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,0.43186385721775644,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,0.4317181700085449,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,2.307611443106027,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,2.3081799886150236,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC3,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC3,1.0,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4487730995747734,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.44739507241883253,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.3614354288433298,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.3614764331170273,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.5619625049250663,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.5615182016562117,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4435312963171835,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.437645465387253,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4966571630214506,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.49811429561555914,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.686541743736171,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.6988780450534093,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4299396240915449,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.42659660606825434,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.6080006766219919,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.6093665406312123,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.9018219237643547,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.9020346115487186,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4327686118379648,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.43436540326289375,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.8695513495506532,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.8769326503959078,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.9846163358423985,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.9847063605030771,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4413801740951122,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.4393857728730029,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.2801001888260162,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.3178448249182715,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.0,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.0,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.46813284156905655,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.4673211252245623,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.3918281685265947,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.4088148893523906,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.41101138304566703,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.4166594750089896,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.9685608664604188,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.964024366667618,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,0.4188316465869651,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,0.4267075171652784,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,2.5237455897136365,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,2.502205718338378,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWC4,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWC4,1.0,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.47768892421256626,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.44578064344134877,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.41343092307136925,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.40356272680546174,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.6112391545035494,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.5906101031462895,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.4319360663580414,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.4097808982670358,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.45166516847416344,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.45705034037564357,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.7947326810232903,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.7604050463362564,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.4156572701681819,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.4102338697033239,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.4943372224039545,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.4932348647306122,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.9505800840806164,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.9507868574418564,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.4431220765202095,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.43917763331249565,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,1.6462441476552485,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,1.246858923834465,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.9965354637287207,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.9968158231848735,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.41279705797048905,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.4168743060716746,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,2.170344807794407,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,1.7633561602885122,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.9997539797395079,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.9997314881813794,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.41202426979052137,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.4263692548520895,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,2.207883019232905,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,2.0151158069951083,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.43260447816316305,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.42359981578806005,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,2.583648389752107,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,2.268059592405623,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,0.4465839434570405,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,0.43925569217125615,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,2.283849080987938,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,2.313000879523263,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA1,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA1,1.0,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4674258358529425,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.43697873742166143,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4201006379728637,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.40571447319815096,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.5984221291516509,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.5799186446603964,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.42462679448228197,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.4040639309061325,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.426659218279783,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.42885355646171874,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.8044918773115719,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.7985922113903705,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.40354091673963255,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.3969967861985801,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4851705817973603,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.4793822042149565,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.9496056186630254,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.9496082889112967,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4093471516331654,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.39521448956694744,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.49699171674398435,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.6504334162995138,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.9961991927360738,
16,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.9963584655221971,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4062334832062671,
32,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.400474721122611,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.6680304340559121,
32,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.9497827782582051,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,1.0,
32,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.9999927901946647,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4400956983668681,
64,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.4360162363905681,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,2.3754124576688183,
64,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,2.2480401024631687,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,1.0,
64,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,1.0,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.44400648251006847,
128,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.4412083704039252,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,2.5386108214575365,
128,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,2.472655465521569,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,1.0,
128,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,1.0,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,0.4330924347072412,
256,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,0.4363143087152439,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,2.459715842324538,
256,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,2.457766857766858,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA2,1.0,
256,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA2,1.0,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.4276585602006683,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.4273737001436043,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.34007063768515594,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.339549441887275,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.5617851953517164,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.562076328112696,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.42587883000844595,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.42585215593506215,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.49194658056871987,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.4917738193287725,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.7273995026131161,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.7273987593429719,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.4274008802744341,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.4274877236953716,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.6274916866436941,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.6272278922044635,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.8941852797128261,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.8947537070308691,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.43368256033962027,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,SWA3,0.43370727040941076,
16,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,SWA3,0.8673675599093873,
